190,01.03 00:00,76.146,0
190,01.03 01:00,78.681,0
190,01.03 02:00,79.742,0
190,01.03 03:00,87.328,0
190,01.03 04:00,89.78,0
190,01.03 05:00,87.893,0
190,01.03 06:00,76.181,0
190,01.03 07:00,86.628,0
190,01.03 08:00,68.796,0
190,01.03 09:00,63.927,0
190,01.03 10:00,68.864,0
190,01.03 11:00,91.096,0
190,01.03 12:00,66.305,0
190,01.03 13:00,72.083,0
190,01.03 14:00,78.778,0
190,01.03 15:00,69.086,0
190,01.03 16:00,108.182,0
190,01.03 17:00,68.147,0
190,01.03 18:00,71.221,0
190,01.03 19:00,67.735,0
190,01.03 20:00,67.671,0
190,01.03 21:00,69.308,0
190,01.03 22:00,93.232,0
190,01.03 23:00,82.028,0
190,02.03 00:00,76.913,0
190,02.03 01:00,81.812,0
190,02.03 02:00,96.474,0
190,02.03 03:00,78.96,0
190,02.03 04:00,82.242,0
190,02.03 05:00,84.86,0
190,02.03 06:00,80.036,0
190,02.03 07:00,74.973,0
190,02.03 08:00,66.291,0
190,02.03 09:00,62.204,0
190,02.03 10:00,65.202,0
190,02.03 11:00,65.736,0
190,02.03 12:00,69.205,0
190,02.03 13:00,68.292,0
190,02.03 14:00,71.207,0
190,02.03 15:00,76.736,0
190,02.03 16:00,90.229,0
190,02.03 17:00,69.898,0
190,02.03 18:00,70.0,0
190,02.03 19:00,98.45,0
190,02.03 20:00,88.61,0
190,02.03 21:00,73.336,0
190,02.03 22:00,73.102,0
190,02.03 23:00,71.957,0
190,03.03 00:00,71.752,0
190,03.03 01:00,103.07,0
190,03.03 02:00,84.851,0
190,03.03 03:00,84.179,0
190,03.03 04:00,97.276,0
190,03.03 05:00,101.989,0
190,03.03 06:00,75.256,0
190,03.03 07:00,72.905,0
190,03.03 08:00,68.731,0
190,03.03 09:00,64.794,0
190,03.03 10:00,67.716,0
190,03.03 11:00,65.718,0
190,03.03 12:00,68.954,0
190,03.03 13:00,69.017,0
190,03.03 14:00,69.976,0
190,03.03 15:00,86.84,0
190,03.03 16:00,96.056,0
190,03.03 17:00,82.275,0
190,03.03 18:00,76.909,0
190,03.03 19:00,69.656,0
190,03.03 20:00,83.803,0
190,03.03 21:00,79.084,0
190,03.03 22:00,91.248,0
190,03.03 23:00,85.059,0
190,04.03 00:00,104.975,0
190,04.03 01:00,84.767,0
190,04.03 02:00,80.635,0
190,04.03 03:00,79.929,0
190,04.03 04:00,76.08,0
190,04.03 05:00,112.363,0
190,04.03 06:00,99.044,0
190,04.03 07:00,71.254,0
190,04.03 08:00,69.2,0
190,04.03 09:00,67.681,0
190,04.03 10:00,65.824,0
190,04.03 11:00,66.295,0
190,04.03 12:00,65.243,0
190,04.03 13:00,68.751,0
190,04.03 14:00,77.651,0
190,04.03 15:00,85.165,0
190,04.03 16:00,75.123,0
190,04.03 17:00,72.735,0
190,04.03 18:00,91.054,0
190,04.03 19:00,72.654,0
190,04.03 20:00,73.289,0
190,04.03 21:00,82.276,0
190,04.03 22:00,95.404,0
190,04.03 23:00,68.038,0
190,05.03 00:00,69.066,0
190,05.03 01:00,78.211,0
190,05.03 02:00,68.181,0
190,05.03 03:00,68.074,0
190,05.03 04:00,73.369,0
190,05.03 05:00,72.694,0
190,05.03 06:00,64.765,0
190,05.03 07:00,64.807,0
190,05.03 08:00,64.726,0
190,05.03 09:00,63.883,0
190,05.03 10:00,64.684,0
190,05.03 11:00,64.764,0
190,05.03 12:00,62.806,0
190,05.03 13:00,63.175,0
190,05.03 14:00,78.632,0
190,05.03 15:00,63.882,0
190,05.03 16:00,64.902,0
190,05.03 17:00,64.837,0
190,05.03 18:00,63.272,0
190,05.03 19:00,63.703,0
190,05.03 20:00,63.148,0
190,05.03 21:00,67.12,0
190,05.03 22:00,63.737,0
190,05.03 23:00,69.256,0
190,06.03 00:00,68.294,0
190,06.03 01:00,62.813,0
190,06.03 02:00,65.265,0
