199,29.03 22:00,3.091
199,29.03 23:00,3.09
199,30.03 00:00,3.245
199,30.03 01:00,3.187
199,30.03 02:00,3.092
199,30.03 03:00,3.299
199,30.03 04:00,3.158
199,30.03 05:00,3.085
199,30.03 06:00,7.73
199,30.03 07:00,12.522
199,30.03 08:00,12.441
199,30.03 09:00,12.247
199,30.03 10:00,12.556
199,30.03 11:00,12.369
199,30.03 12:00,12.276
199,30.03 13:00,12.368
199,30.03 14:00,12.272
199,30.03 15:00,12.45
199,30.03 16:00,12.215
199,30.03 17:00,4.91
199,30.03 18:00,2.616
199,30.03 19:00,2.684
199,30.03 20:00,3.412
199,30.03 21:00,3.61
199,30.03 22:00,3.112
199,30.03 23:00,3.055
199,31.03 00:00,3.133
199,31.03 01:00,3.408
199,31.03 02:00,3.321
199,31.03 03:00,3.187
199,31.03 04:00,3.139
199,31.03 05:00,3.137
199,31.03 06:00,5.678
199,31.03 07:00,12.401
199,31.03 08:00,12.36
199,31.03 09:00,12.198
199,31.03 10:00,12.221
199,31.03 11:00,12.885
199,31.03 12:00,12.231
199,31.03 13:00,12.195
199,31.03 14:00,12.191
199,31.03 15:00,12.13
199,31.03 16:00,12.216
199,31.03 17:00,7.262
199,31.03 18:00,2.445
199,31.03 19:00,2.579
199,31.03 20:00,2.978
199,31.03 21:00,3.018
199,31.03 22:00,2.845
199,31.03 23:00,2.944
199,01.04 00:00,2.954
199,01.04 01:00,3.374
199,01.04 02:00,3.189
199,01.04 03:00,2.968
199,01.04 04:00,3.106
199,01.04 05:00,3.054
199,01.04 06:00,2.997
199,01.04 07:00,9.76
199,01.04 08:00,12.428
199,01.04 09:00,15.329
199,01.04 10:00,15.89
199,01.04 11:00,14.953
199,01.04 12:00,12.319
199,01.04 13:00,12.416
199,01.04 14:00,12.606
199,01.04 15:00,12.226
199,01.04 16:00,12.361
199,01.04 17:00,5.04
199,01.04 18:00,2.78
199,01.04 19:00,2.555
199,01.04 20:00,3.34
199,01.04 21:00,3.203
199,01.04 22:00,3.155
199,01.04 23:00,3.174
199,02.04 00:00,3.115
199,02.04 01:00,3.345
199,02.04 02:00,3.152
199,02.04 03:00,3.142
199,02.04 04:00,3.563
199,02.04 05:00,4.042
199,02.04 06:00,6.046
199,02.04 07:00,5.356
199,02.04 08:00,5.334
199,02.04 09:00,5.624
199,02.04 10:00,5.353
199,02.04 11:00,5.782
199,02.04 12:00,5.401
199,02.04 13:00,5.465
199,02.04 14:00,9.414
199,02.04 15:00,5.487
199,02.04 16:00,5.552
199,02.04 17:00,5.46
199,02.04 18:00,5.918
199,02.04 19:00,5.979
199,02.04 20:00,6.21
199,02.04 21:00,6.09
199,02.04 22:00,5.383
199,02.04 23:00,3.196
199,03.04 00:00,3.141
199,03.04 01:00,3.32
199,03.04 02:00,3.197
199,03.04 03:00,3.112
199,03.04 04:00,3.208
199,03.04 05:00,3.075
199,03.04 06:00,2.989
199,03.04 07:00,5.875
199,03.04 08:00,5.501
199,03.04 09:00,8.408
199,03.04 10:00,11.436
199,03.04 11:00,11.298
199,03.04 12:00,5.445
199,03.04 13:00,5.572
199,03.04 14:00,5.51
199,03.04 15:00,5.71
199,03.04 16:00,5.435
199,03.04 17:00,5.698
199,03.04 18:00,5.471
199,03.04 19:00,5.671
199,03.04 20:00,9.627
199,03.04 21:00,12.097
199,03.04 22:00,12.242
199,03.04 23:00,6.256
199,04.04 00:00,6.198
199,04.04 01:00,6.269
199,04.04 02:00,6.281
199,04.04 03:00,6.274
199,04.04 04:00,6.235
199,04.04 05:00,6.303
199,04.04 06:00,6.176
199,04.04 07:00,5.683
199,04.04 08:00,5.679
199,04.04 09:00,7.55
199,04.04 10:00,8.584
199,04.04 11:00,8.776
199,04.04 12:00,5.86
199,04.04 13:00,5.753
199,04.04 14:00,5.881
199,04.04 15:00,5.876
199,04.04 16:00,6.136
199,04.04 17:00,6.053
199,04.04 18:00,6.06
199,04.04 19:00,5.959
199,04.04 20:00,6.416
199,04.04 21:00,6.415
199,04.04 22:00,6.495
199,04.04 23:00,5.035
199,05.04 00:00,3.859
199,05.04 01:00,3.788
199,05.04 02:00,3.831
199,05.04 03:00,4.168
199,05.04 04:00,3.815
199,05.04 05:00,3.824
199,05.04 06:00,3.982
199,05.04 07:00,5.969
199,05.04 08:00,5.837
199,05.04 09:00,8.63
199,05.04 10:00,8.504
199,05.04 11:00,8.55
199,05.04 12:00,8.204
199,05.04 13:00,5.801
199,05.04 14:00,9.47
199,05.04 15:00,10.899
199,05.04 16:00,12.349
199,05.04 17:00,12.466
199,05.04 18:00,2.869
199,05.04 19:00,2.879
199,05.04 20:00,3.441
199,05.04 21:00,5.558
199,05.04 22:00,12.328
199,05.04 23:00,5.312
