81,01.03 00:00,9.906
81,01.03 01:00,9.527
81,01.03 02:00,9.719
81,01.03 03:00,9.697
81,01.03 04:00,9.586
81,01.03 05:00,10.848
81,01.03 06:00,9.61
81,01.03 07:00,17.89
81,01.03 08:00,35.79
81,01.03 09:00,40.602
81,01.03 10:00,44.897
81,01.03 11:00,47.684
81,01.03 12:00,46.18
81,01.03 13:00,45.901
81,01.03 14:00,47.592
81,01.03 15:00,45.656
81,01.03 16:00,39.535
81,01.03 17:00,35.35
81,01.03 18:00,79.034
81,01.03 19:00,219.584
81,01.03 20:00,233.236
81,01.03 21:00,219.71
81,01.03 22:00,93.349
81,01.03 23:00,28.226
81,02.03 00:00,9.88
81,02.03 01:00,9.39
81,02.03 02:00,9.864
81,02.03 03:00,9.115
81,02.03 04:00,9.694
81,02.03 05:00,9.006
81,02.03 06:00,9.193
81,02.03 07:00,18.276
81,02.03 08:00,32.863
81,02.03 09:00,40.663
81,02.03 10:00,42.811
81,02.03 11:00,42.896
81,02.03 12:00,41.981
81,02.03 13:00,41.147
81,02.03 14:00,37.601
81,02.03 15:00,36.268
81,02.03 16:00,32.722
81,02.03 17:00,31.879
81,02.03 18:00,34.764
81,02.03 19:00,164.2
81,02.03 20:00,265.437
81,02.03 21:00,269.123
81,02.03 22:00,121.827
81,02.03 23:00,25.566
81,03.03 00:00,9.83
81,03.03 01:00,9.413
81,03.03 02:00,9.409
81,03.03 03:00,9.316
81,03.03 04:00,8.996
81,03.03 05:00,8.983
81,03.03 06:00,8.995
81,03.03 07:00,16.247
81,03.03 08:00,34.036
81,03.03 09:00,38.582
81,03.03 10:00,46.476
81,03.03 11:00,49.84
81,03.03 12:00,48.408
81,03.03 13:00,47.5
81,03.03 14:00,45.826
81,03.03 15:00,42.64
81,03.03 16:00,39.366
81,03.03 17:00,35.402
81,03.03 18:00,72.04
81,03.03 19:00,219.783
81,03.03 20:00,237.874
81,03.03 21:00,202.1
81,03.03 22:00,87.235
81,03.03 23:00,24.989
