26,01.03 00:00,119.307
26,01.03 01:00,119.816
26,01.03 02:00,119.924
26,01.03 03:00,115.914
26,01.03 04:00,124.017
26,01.03 05:00,123.103
26,01.03 06:00,130.889
26,01.03 07:00,125.953
26,01.03 08:00,115.951
26,01.03 09:00,132.545
26,01.03 10:00,125.603
26,01.03 11:00,125.869
26,01.03 12:00,129.061
26,01.03 13:00,130.463
26,01.03 14:00,131.701
26,01.03 15:00,132.609
26,01.03 16:00,140.041
26,01.03 17:00,125.903
26,01.03 18:00,128.576
26,01.03 19:00,126.087
26,01.03 20:00,121.501
26,01.03 21:00,120.807
26,01.03 22:00,119.693
26,01.03 23:00,115.034
26,02.03 00:00,109.651
26,02.03 01:00,107.75
26,02.03 02:00,108.713
26,02.03 03:00,110.863
26,02.03 04:00,107.062
26,02.03 05:00,110.851
26,02.03 06:00,112.827
26,02.03 07:00,112.726
26,02.03 08:00,103.247
26,02.03 09:00,107.851
26,02.03 10:00,118.648
26,02.03 11:00,120.81
26,02.03 12:00,126.103
26,02.03 13:00,120.796
26,02.03 14:00,123.957
26,02.03 15:00,126.876
26,02.03 16:00,130.429
26,02.03 17:00,119.249
26,02.03 18:00,133.969
26,02.03 19:00,132.381
26,02.03 20:00,123.351
26,02.03 21:00,125.633
26,02.03 22:00,120.187
26,02.03 23:00,122.392
26,03.03 00:00,120.111
26,03.03 01:00,121.422
26,03.03 02:00,115.546
26,03.03 03:00,119.021
26,03.03 04:00,115.832
26,03.03 05:00,114.852
26,03.03 06:00,119.55
26,03.03 07:00,114.643
26,03.03 08:00,105.859
26,03.03 09:00,116.018
26,03.03 10:00,120.139
26,03.03 11:00,119.547
26,03.03 12:00,122.777
26,03.03 13:00,122.199
26,03.03 14:00,130.735
26,03.03 15:00,140.789
26,03.03 16:00,137.228
26,03.03 17:00,126.21
26,03.03 18:00,127.647
26,03.03 19:00,127.696
26,03.03 20:00,128.439
26,03.03 21:00,123.328
26,03.03 22:00,121.486
26,03.03 23:00,119.306
26,04.03 00:00,110.86
26,04.03 01:00,115.461
26,04.03 02:00,112.839
26,04.03 03:00,111.057
26,04.03 04:00,112.356
26,04.03 05:00,116.566
26,04.03 06:00,117.045
26,04.03 07:00,112.368
26,04.03 08:00,107.366
26,04.03 09:00,107.737
26,04.03 10:00,125.301
26,04.03 11:00,118.508
26,04.03 12:00,115.46
26,04.03 13:00,118.572
26,04.03 14:00,119.709
26,04.03 15:00,124.909
26,04.03 16:00,123.515
26,04.03 17:00,116.615
26,04.03 18:00,119.458
26,04.03 19:00,127.497
26,04.03 20:00,121.087
26,04.03 21:00,118.52
26,04.03 22:00,116.563
26,04.03 23:00,114.152
26,05.03 00:00,110.737
26,05.03 01:00,109.309
26,05.03 02:00,111.851
26,05.03 03:00,113.334
26,05.03 04:00,115.585
26,05.03 05:00,116.829
26,05.03 06:00,126.432
26,05.03 07:00,110.918
26,05.03 08:00,111.219
26,05.03 09:00,111.75
26,05.03 10:00,112.794
26,05.03 11:00,105.102
26,05.03 12:00,103.375
26,05.03 13:00,98.93
26,05.03 14:00,100.14
26,05.03 15:00,100.185
26,05.03 16:00,96.912
26,05.03 17:00,98.005
26,05.03 18:00,111.331
26,05.03 19:00,112.314
26,05.03 20:00,113.482
26,05.03 21:00,110.261
26,05.03 22:00,109.933
26,05.03 23:00,114.875
26,06.03 00:00,107.953
26,06.03 01:00,115.3
26,06.03 02:00,119.817
26,06.03 03:00,120.001
26,06.03 04:00,118.254
26,06.03 05:00,119.569
26,06.03 06:00,120.131
26,06.03 07:00,102.507
26,06.03 08:00,103.668
26,06.03 09:00,101.626
26,06.03 10:00,101.805
26,06.03 11:00,97.34
26,06.03 12:00,94.812
