115,01.03 00:00,60.917
115,01.03 01:00,54.768
115,01.03 02:00,51.949
115,01.03 03:00,45.915
115,01.03 04:00,46.814
115,01.03 05:00,46.988
115,01.03 06:00,57.019
115,01.03 07:00,79.266
115,01.03 08:00,80.118
115,01.03 09:00,80.868
115,01.03 10:00,88.704
115,01.03 11:00,87.959
115,01.03 12:00,84.762
115,01.03 13:00,90.654
115,01.03 14:00,91.206
115,01.03 15:00,93.846
115,01.03 16:00,93.04
115,01.03 17:00,92.691
115,01.03 18:00,85.915
115,01.03 19:00,89.068
115,01.03 20:00,90.593
115,01.03 21:00,76.639
115,01.03 22:00,59.701
115,01.03 23:00,59.881
115,02.03 00:00,54.86
115,02.03 01:00,58.082
115,02.03 02:00,53.139
115,02.03 03:00,48.02
115,02.03 04:00,47.019
115,02.03 05:00,48.207
115,02.03 06:00,57.22
115,02.03 07:00,75.631
115,02.03 08:00,79.079
115,02.03 09:00,85.884
115,02.03 10:00,82.244
115,02.03 11:00,85.689
115,02.03 12:00,92.408
115,02.03 13:00,88.349
115,02.03 14:00,82.599
115,02.03 15:00,86.13
115,02.03 16:00,91.046
115,02.03 17:00,82.764
115,02.03 18:00,79.043
115,02.03 19:00,86.171
115,02.03 20:00,87.889
115,02.03 21:00,67.778
115,02.03 22:00,62.046
115,02.03 23:00,60.109
115,03.03 00:00,62.22
115,03.03 01:00,57.087
115,03.03 02:00,51.981
115,03.03 03:00,49.098
115,03.03 04:00,45.824
115,03.03 05:00,46.119
115,03.03 06:00,54.769
115,03.03 07:00,78.703
115,03.03 08:00,82.077
115,03.03 09:00,83.153
115,03.03 10:00,85.268
115,03.03 11:00,83.185
115,03.03 12:00,89.017
115,03.03 13:00,89.621
115,03.03 14:00,87.186
115,03.03 15:00,90.443
115,03.03 16:00,94.261
115,03.03 17:00,87.889
115,03.03 18:00,86.257
115,03.03 19:00,85.161
115,03.03 20:00,84.197
115,03.03 21:00,68.666
115,03.03 22:00,62.172
115,03.03 23:00,62.845
115,04.03 00:00,60.05
115,04.03 01:00,56.185
115,04.03 02:00,54.86
115,04.03 03:00,53.178
115,04.03 04:00,48.961
115,04.03 05:00,44.886
115,04.03 06:00,49.874
115,04.03 07:00,72.698
115,04.03 08:00,76.224
115,04.03 09:00,84.388
115,04.03 10:00,81.216
115,04.03 11:00,83.75
115,04.03 12:00,95.436
115,04.03 13:00,86.582
115,04.03 14:00,89.866
115,04.03 15:00,92.078
115,04.03 16:00,87.571
115,04.03 17:00,76.768
115,04.03 18:00,55.789
115,04.03 19:00,56.903
115,04.03 20:00,56.82
115,04.03 21:00,62.161
115,04.03 22:00,56.097
115,04.03 23:00,55.839
115,05.03 00:00,52.781
115,05.03 01:00,50.983
115,05.03 02:00,49.99
115,05.03 03:00,49.105
115,05.03 04:00,47.857
115,05.03 05:00,45.223
115,05.03 06:00,45.77
115,05.03 07:00,61.787
115,05.03 08:00,64.73
115,05.03 09:00,66.887
115,05.03 10:00,75.185
115,05.03 11:00,77.199
115,05.03 12:00,76.668
115,05.03 13:00,87.419
115,05.03 14:00,85.169
115,05.03 15:00,83.701
115,05.03 16:00,83.044
115,05.03 17:00,56.815
115,05.03 18:00,51.082
115,05.03 19:00,56.151
115,05.03 20:00,54.894
115,05.03 21:00,52.756
115,05.03 22:00,50.962
115,05.03 23:00,52.003
115,06.03 00:00,55.16
115,06.03 01:00,52.207
115,06.03 02:00,52.172
115,06.03 03:00,49.126
115,06.03 04:00,49.071
115,06.03 05:00,44.858
115,06.03 06:00,45.804
115,06.03 07:00,45.142
115,06.03 08:00,43.023
115,06.03 09:00,44.821
115,06.03 10:00,49.226
115,06.03 11:00,53.879
115,06.03 12:00,52.154
115,06.03 13:00,74.987
115,06.03 14:00,79.785
115,06.03 15:00,79.371
115,06.03 16:00,82.713
115,06.03 17:00,89.403
115,06.03 18:00,83.582
115,06.03 19:00,88.836
115,06.03 20:00,89.601
115,06.03 21:00,79.389
115,06.03 22:00,64.84
115,06.03 23:00,64.034
115,07.03 00:00,59.235
115,07.03 01:00,57.276
115,07.03 02:00,52.808
115,07.03 03:00,50.968
115,07.03 04:00,46.03
115,07.03 05:00,50.114
115,07.03 06:00,55.928
115,07.03 07:00,79.33
115,07.03 08:00,82.148
115,07.03 09:00,85.128
115,07.03 10:00,83.79
115,07.03 11:00,90.595
115,07.03 12:00,90.446
115,07.03 13:00,89.709
115,07.03 14:00,88.165
115,07.03 15:00,88.893
115,07.03 16:00,83.845
115,07.03 17:00,84.941
115,07.03 18:00,81.048
115,07.03 19:00,86.156
115,07.03 20:00,85.157
115,07.03 21:00,74.89
115,07.03 22:00,63.692
115,07.03 23:00,55.79
115,08.03 00:00,54.849
115,08.03 01:00,53.982
115,08.03 02:00,51.028
115,08.03 03:00,48.92
115,08.03 04:00,49.127
115,08.03 05:00,48.136
115,08.03 06:00,48.922
115,08.03 07:00,79.102
115,08.03 08:00,83.284
115,08.03 09:00,88.609
115,08.03 10:00,83.287
115,08.03 11:00,86.8
115,08.03 12:00,90.211
115,08.03 13:00,94.635
