36,01.03 00:00,55.604
36,01.03 01:00,55.397
36,01.03 02:00,56.312
36,01.03 03:00,56.362
36,01.03 04:00,76.24
36,01.03 05:00,80.169
36,01.03 06:00,115.956
36,01.03 07:00,117.076
36,01.03 08:00,117.914
36,01.03 09:00,121.61
36,01.03 10:00,124.46
36,01.03 11:00,122.26
36,01.03 12:00,121.648
36,01.03 13:00,124.634
36,01.03 14:00,123.602
36,01.03 15:00,124.836
36,01.03 16:00,124.882
36,01.03 17:00,123.028
36,01.03 18:00,119.143
36,01.03 19:00,115.397
36,01.03 20:00,100.9
36,01.03 21:00,79.528
36,01.03 22:00,59.36
36,01.03 23:00,55.838
36,02.03 00:00,55.214
36,02.03 01:00,55.861
36,02.03 02:00,57.373
36,02.03 03:00,57.144
36,02.03 04:00,65.795
36,02.03 05:00,80.095
36,02.03 06:00,116.251
36,02.03 07:00,115.667
36,02.03 08:00,118.946
36,02.03 09:00,119.087
36,02.03 10:00,119.86
36,02.03 11:00,119.582
36,02.03 12:00,118.25
36,02.03 13:00,120.878
36,02.03 14:00,120.692
36,02.03 15:00,118.798
36,02.03 16:00,120.501
36,02.03 17:00,120.222
36,02.03 18:00,116.476
36,02.03 19:00,115.589
36,02.03 20:00,99.339
36,02.03 21:00,76.427
36,02.03 22:00,58.21
36,02.03 23:00,54.633
36,03.03 00:00,55.662
36,03.03 01:00,54.754
36,03.03 02:00,56.073
36,03.03 03:00,55.335
36,03.03 04:00,64.814
36,03.03 05:00,79.768
36,03.03 06:00,115.027
36,03.03 07:00,114.973
36,03.03 08:00,116.286
36,03.03 09:00,119.0
36,03.03 10:00,119.767
36,03.03 11:00,120.404
36,03.03 12:00,120.519
36,03.03 13:00,120.941
36,03.03 14:00,121.667
36,03.03 15:00,124.295
36,03.03 16:00,122.26
36,03.03 17:00,117.917
36,03.03 18:00,114.927
36,03.03 19:00,115.96
36,03.03 20:00,99.634
36,03.03 21:00,76.735
36,03.03 22:00,58.619
36,03.03 23:00,54.251
36,04.03 00:00,55.534
36,04.03 01:00,54.811
36,04.03 02:00,54.679
36,04.03 03:00,55.93
36,04.03 04:00,65.475
36,04.03 05:00,80.244
36,04.03 06:00,115.768
36,04.03 07:00,114.557
36,04.03 08:00,115.286
36,04.03 09:00,116.125
36,04.03 10:00,114.97
36,04.03 11:00,114.758
36,04.03 12:00,116.705
36,04.03 13:00,114.881
36,04.03 14:00,115.824
36,04.03 15:00,115.946
36,04.03 16:00,117.41
36,04.03 17:00,115.335
36,04.03 18:00,117.214
36,04.03 19:00,115.211
36,04.03 20:00,84.176
36,04.03 21:00,70.777
